location_id,date,number_confirmed_cases
Mongolia,2/29/20,0
Montenegro,2/29/20,0
Morocco,2/29/20,0
Namibia,2/29/20,0
Nepal,2/29/20,1
Netherlands (Aruba),2/29/20,0
Netherlands (Curacao),2/29/20,0
Netherlands (Sint Maarten),2/29/20,0
Netherlands,2/29/20,6
New Zealand,2/29/20,1
Nicaragua,2/29/20,0
Niger,2/29/20,0
Nigeria,2/29/20,1
North Macedonia,2/29/20,1
Norway,2/29/20,15
Oman,2/29/20,6
Pakistan,2/29/20,4
Panama,2/29/20,0
Papua New Guinea,2/29/20,0
Paraguay,2/29/20,0
Peru,2/29/20,0
Philippines,2/29/20,3
Poland,2/29/20,0
Portugal,2/29/20,0
Qatar,2/29/20,1
Romania,2/29/20,3
Russia,2/29/20,2
Rwanda,2/29/20,0
Saint Lucia,2/29/20,0
Saint Vincent and the Grenadines,2/29/20,0
San Marino,2/29/20,1
Saudi Arabia,2/29/20,0
Senegal,2/29/20,0
Serbia,2/29/20,0
Seychelles,2/29/20,0
Singapore,2/29/20,102
Slovakia,2/29/20,0
Slovenia,2/29/20,0
Somalia,2/29/20,0
South Africa,2/29/20,0
Spain,2/29/20,45
Sri Lanka,2/29/20,1
Sudan,2/29/20,0
Suriname,2/29/20,0
Sweden,2/29/20,12
Switzerland,2/29/20,18
Taiwan*,2/29/20,39
Tanzania,2/29/20,0
Thailand,2/29/20,42
Togo,2/29/20,0
Trinidad and Tobago,2/29/20,0
Tunisia,2/29/20,0
Turkey,2/29/20,0
Uganda,2/29/20,0
Ukraine,2/29/20,0
United Arab Emirates,2/29/20,21
United Kingdom (Bermuda),2/29/20,0
United Kingdom (Cayman Islands),2/29/20,0
United Kingdom (Channel Islands),2/29/20,0
United Kingdom (Gibraltar),2/29/20,0
United Kingdom (Isle of Man),2/29/20,0
United Kingdom (Montserrat),2/29/20,0
United Kingdom,2/29/20,23
Uruguay,2/29/20,0
US,2/29/20,68
Uzbekistan,2/29/20,0
Venezuela,2/29/20,0
Vietnam,2/29/20,16
Zambia,2/29/20,0
Zimbabwe,2/29/20,0
Canada (Diamond Princess),2/29/20,0
Dominica,2/29/20,0
Grenada,2/29/20,0
Mozambique,2/29/20,0
Syria,2/29/20,0
Timor-Leste,2/29/20,0
Belize,2/29/20,0
Canada (Recovered),2/29/20,0
Laos,2/29/20,0
Libya,2/29/20,0
West Bank and Gaza,2/29/20,0
Guinea-Bissau,2/29/20,0
Mali,2/29/20,0
Saint Kitts and Nevis,2/29/20,0
Canada (Northwest Territories),2/29/20,0
Canada (Yukon),2/29/20,0
Kosovo,2/29/20,0
Afghanistan,3/1/20,1
Albania,3/1/20,0
Algeria,3/1/20,1
Andorra,3/1/20,0
Angola,3/1/20,0
Antigua and Barbuda,3/1/20,0
Argentina,3/1/20,0
Armenia,3/1/20,1
Australia (Australian Capital Territory),3/1/20,0
Australia (New South Wales),3/1/20,6
Australia (Northern Territory),3/1/20,0
Australia (Queensland),3/1/20,9
Australia (South Australia),3/1/20,3
Australia (Tasmania),3/1/20,0
Australia (Victoria),3/1/20,7
Australia (Western Australia),3/1/20,2
Austria,3/1/20,14
Azerbaijan,3/1/20,3
Bahamas,3/1/20,0
Bahrain,3/1/20,47
Bangladesh,3/1/20,0
Barbados,3/1/20,0
Belarus,3/1/20,1
Belgium,3/1/20,2
Benin,3/1/20,0
Bhutan,3/1/20,0
Bolivia,3/1/20,0
Bosnia and Herzegovina,3/1/20,0
Brazil,3/1/20,2
Brunei,3/1/20,0
Bulgaria,3/1/20,0
Burkina Faso,3/1/20,0
Cabo Verde,3/1/20,0
Cambodia,3/1/20,1
Cameroon,3/1/20,0
Canada (Alberta),3/1/20,0
Canada (British Columbia),3/1/20,8
Canada (Grand Princess),3/1/20,0
Canada (Manitoba),3/1/20,0
Canada (New Brunswick),3/1/20,0
Canada (Newfoundland and Labrador),3/1/20,0
Canada (Nova Scotia),3/1/20,0
Canada (Ontario),3/1/20,15
Canada (Prince Edward Island),3/1/20,0
Canada (Quebec),3/1/20,1
Canada (Saskatchewan),3/1/20,0
Central African Republic,3/1/20,0
Chad,3/1/20,0
Chile,3/1/20,0
China (Anhui),3/1/20,990
China (Beijing),3/1/20,413
China (Chongqing),3/1/20,576
China (Fujian),3/1/20,296
China (Gansu),3/1/20,91
China (Guangdong),3/1/20,1349
China (Guangxi),3/1/20,252
China (Guizhou),3/1/20,146
China (Hainan),3/1/20,168
China (Hebei),3/1/20,318
China (Heilongjiang),3/1/20,480
China (Henan),3/1/20,1272
China (Hong Kong),3/1/20,96
China (Hubei),3/1/20,66907
China (Hunan),3/1/20,1018
China (Inner Mongolia),3/1/20,75
China (Jiangsu),3/1/20,631
China (Jiangxi),3/1/20,935
China (Jilin),3/1/20,93
China (Liaoning),3/1/20,122
China (Macau),3/1/20,10
China (Ningxia),3/1/20,73
China (Qinghai),3/1/20,18
China (Shaanxi),3/1/20,245
China (Shandong),3/1/20,758
China (Shanghai),3/1/20,337
China (Shanxi),3/1/20,133
China (Sichuan),3/1/20,538
China (Tianjin),3/1/20,136
China (Tibet),3/1/20,1
China (Xinjiang),3/1/20,76
China (Yunnan),3/1/20,174
China (Zhejiang),3/1/20,1205
Colombia,3/1/20,0
Congo (Brazzaville),3/1/20,0
Congo (Kinshasa),3/1/20,0
Costa Rica,3/1/20,0
Cote d'Ivoire,3/1/20,0
Croatia,3/1/20,7
Diamond Princess,3/1/20,705
Cuba,3/1/20,0
Cyprus,3/1/20,0
Czechia,3/1/20,3
Denmark (Faroe Islands),3/1/20,0
Denmark (Greenland),3/1/20,0
Denmark,3/1/20,4
Djibouti,3/1/20,0
Dominican Republic,3/1/20,1
Ecuador,3/1/20,6
Egypt,3/1/20,2
El Salvador,3/1/20,0
Equatorial Guinea,3/1/20,0
Eritrea,3/1/20,0
Estonia,3/1/20,1
Eswatini,3/1/20,0
Ethiopia,3/1/20,0
Fiji,3/1/20,0
Finland,3/1/20,6
France (French Guiana),3/1/20,0
France (French Polynesia),3/1/20,0
France (Guadeloupe),3/1/20,0
France (Mayotte),3/1/20,0
France (New Caledonia),3/1/20,0
France (Reunion),3/1/20,0
France (Saint Barthelemy),3/1/20,0
France (St Martin),3/1/20,0
France (Martinique),3/1/20,0
France,3/1/20,130
Gabon,3/1/20,0
Gambia,3/1/20,0
Georgia,3/1/20,3
Germany,3/1/20,130
Ghana,3/1/20,0
Greece,3/1/20,7
Guatemala,3/1/20,0
Guinea,3/1/20,0
Guyana,3/1/20,0
Haiti,3/1/20,0
Holy See,3/1/20,0
Honduras,3/1/20,0
Hungary,3/1/20,0
Iceland,3/1/20,3
India,3/1/20,3
Indonesia,3/1/20,0
Iran,3/1/20,978
Iraq,3/1/20,19
Ireland,3/1/20,1
Israel,3/1/20,10
Italy,3/1/20,1694
Jamaica,3/1/20,0
Japan,3/1/20,256
Jordan,3/1/20,0
Kazakhstan,3/1/20,0
Kenya,3/1/20,0
"Korea, South",3/1/20,3736
Kuwait,3/1/20,45
Kyrgyzstan,3/1/20,0
Latvia,3/1/20,0
Lebanon,3/1/20,10
Liberia,3/1/20,0
Liechtenstein,3/1/20,0
Lithuania,3/1/20,1
Luxembourg,3/1/20,1
Madagascar,3/1/20,0
Malaysia,3/1/20,29
Maldives,3/1/20,0
Malta,3/1/20,0
Mauritania,3/1/20,0
Mauritius,3/1/20,0
Mexico,3/1/20,5
Moldova,3/1/20,0
Monaco,3/1/20,1
Mongolia,3/1/20,0
Montenegro,3/1/20,0
Morocco,3/1/20,0
Namibia,3/1/20,0
Nepal,3/1/20,1
Netherlands (Aruba),3/1/20,0
Netherlands (Curacao),3/1/20,0
Netherlands (Sint Maarten),3/1/20,0
Netherlands,3/1/20,10
New Zealand,3/1/20,1
Nicaragua,3/1/20,0
Niger,3/1/20,0
Nigeria,3/1/20,1
North Macedonia,3/1/20,1
Norway,3/1/20,19
Oman,3/1/20,6
Pakistan,3/1/20,4
Panama,3/1/20,0
Papua New Guinea,3/1/20,0
Paraguay,3/1/20,0
Peru,3/1/20,0
Philippines,3/1/20,3
Poland,3/1/20,0
Portugal,3/1/20,0
Qatar,3/1/20,3
Romania,3/1/20,3
Russia,3/1/20,2
Rwanda,3/1/20,0
Saint Lucia,3/1/20,0
Saint Vincent and the Grenadines,3/1/20,0
San Marino,3/1/20,1
Saudi Arabia,3/1/20,0
Senegal,3/1/20,0
Serbia,3/1/20,0
Seychelles,3/1/20,0
Singapore,3/1/20,106
Slovakia,3/1/20,0
Slovenia,3/1/20,0
Somalia,3/1/20,0
South Africa,3/1/20,0
Spain,3/1/20,84
Sri Lanka,3/1/20,1
Sudan,3/1/20,0
Suriname,3/1/20,0
Sweden,3/1/20,14
Switzerland,3/1/20,27
Taiwan*,3/1/20,40
Tanzania,3/1/20,0
Thailand,3/1/20,42
Togo,3/1/20,0
Trinidad and Tobago,3/1/20,0
Tunisia,3/1/20,0
Turkey,3/1/20,0
Uganda,3/1/20,0
Ukraine,3/1/20,0
United Arab Emirates,3/1/20,21
United Kingdom (Bermuda),3/1/20,0
United Kingdom (Cayman Islands),3/1/20,0
United Kingdom (Channel Islands),3/1/20,0
United Kingdom (Gibraltar),3/1/20,0
United Kingdom (Isle of Man),3/1/20,0
United Kingdom (Montserrat),3/1/20,0
United Kingdom,3/1/20,36
Uruguay,3/1/20,0
US,3/1/20,74
Uzbekistan,3/1/20,0
Venezuela,3/1/20,0
Vietnam,3/1/20,16
Zambia,3/1/20,0
Zimbabwe,3/1/20,0
Canada (Diamond Princess),3/1/20,0
Dominica,3/1/20,0
Grenada,3/1/20,0
Mozambique,3/1/20,0
Syria,3/1/20,0
Timor-Leste,3/1/20,0
Belize,3/1/20,0
Canada (Recovered),3/1/20,0
Laos,3/1/20,0
Libya,3/1/20,0
West Bank and Gaza,3/1/20,0
Guinea-Bissau,3/1/20,0
Mali,3/1/20,0
Saint Kitts and Nevis,3/1/20,0
Canada (Northwest Territories),3/1/20,0
Canada (Yukon),3/1/20,0
Kosovo,3/1/20,0
Afghanistan,3/2/20,1
Albania,3/2/20,0
Algeria,3/2/20,3
Andorra,3/2/20,1
Angola,3/2/20,0
Antigua and Barbuda,3/2/20,0
Argentina,3/2/20,0
Armenia,3/2/20,1
Australia (Australian Capital Territory),3/2/20,0
Australia (New South Wales),3/2/20,6
Australia (Northern Territory),3/2/20,0
Australia (Queensland),3/2/20,9
Australia (South Australia),3/2/20,3
Australia (Tasmania),3/2/20,1
Australia (Victoria),3/2/20,9
Australia (Western Australia),3/2/20,2
Austria,3/2/20,18
Azerbaijan,3/2/20,3
Bahamas,3/2/20,0
Bahrain,3/2/20,49
Bangladesh,3/2/20,0
Barbados,3/2/20,0
Belarus,3/2/20,1
Belgium,3/2/20,8
Benin,3/2/20,0
Bhutan,3/2/20,0
Bolivia,3/2/20,0
Bosnia and Herzegovina,3/2/20,0
Brazil,3/2/20,2
Brunei,3/2/20,0
Bulgaria,3/2/20,0
Burkina Faso,3/2/20,0
Cabo Verde,3/2/20,0
Cambodia,3/2/20,1
Cameroon,3/2/20,0
Canada (Alberta),3/2/20,0
Canada (British Columbia),3/2/20,8
Canada (Grand Princess),3/2/20,0
Canada (Manitoba),3/2/20,0
Canada (New Brunswick),3/2/20,0
Canada (Newfoundland and Labrador),3/2/20,0
Canada (Nova Scotia),3/2/20,0
Canada (Ontario),3/2/20,18
Canada (Prince Edward Island),3/2/20,0
Canada (Quebec),3/2/20,1
Canada (Saskatchewan),3/2/20,0
Central African Republic,3/2/20,0
Chad,3/2/20,0
Chile,3/2/20,0
China (Anhui),3/2/20,990
China (Beijing),3/2/20,414
China (Chongqing),3/2/20,576
China (Fujian),3/2/20,296
China (Gansu),3/2/20,91
China (Guangdong),3/2/20,1350
China (Guangxi),3/2/20,252
China (Guizhou),3/2/20,146
China (Hainan),3/2/20,168
China (Hebei),3/2/20,318
China (Heilongjiang),3/2/20,480
China (Henan),3/2/20,1272
China (Hong Kong),3/2/20,100
China (Hubei),3/2/20,67103
China (Hunan),3/2/20,1018
China (Inner Mongolia),3/2/20,75
China (Jiangsu),3/2/20,631
China (Jiangxi),3/2/20,935
China (Jilin),3/2/20,93
China (Liaoning),3/2/20,122
China (Macau),3/2/20,10
China (Ningxia),3/2/20,74
China (Qinghai),3/2/20,18
China (Shaanxi),3/2/20,245
China (Shandong),3/2/20,758
China (Shanghai),3/2/20,337
China (Shanxi),3/2/20,133
China (Sichuan),3/2/20,538
China (Tianjin),3/2/20,136
China (Tibet),3/2/20,1
China (Xinjiang),3/2/20,76
China (Yunnan),3/2/20,174
China (Zhejiang),3/2/20,1206
Colombia,3/2/20,0
Congo (Brazzaville),3/2/20,0
Congo (Kinshasa),3/2/20,0
Costa Rica,3/2/20,0
Cote d'Ivoire,3/2/20,0
Croatia,3/2/20,7
Diamond Princess,3/2/20,705
Cuba,3/2/20,0
Cyprus,3/2/20,0
Czechia,3/2/20,3
Denmark (Faroe Islands),3/2/20,0
Denmark (Greenland),3/2/20,0
Denmark,3/2/20,4
Djibouti,3/2/20,0
Dominican Republic,3/2/20,1
Ecuador,3/2/20,6
Egypt,3/2/20,2
El Salvador,3/2/20,0
Equatorial Guinea,3/2/20,0
Eritrea,3/2/20,0
Estonia,3/2/20,1
Eswatini,3/2/20,0
Ethiopia,3/2/20,0
Fiji,3/2/20,0
Finland,3/2/20,6
France (French Guiana),3/2/20,0
France (French Polynesia),3/2/20,0
France (Guadeloupe),3/2/20,0
France (Mayotte),3/2/20,0
France (New Caledonia),3/2/20,0
France (Reunion),3/2/20,0
France (Saint Barthelemy),3/2/20,0
France (St Martin),3/2/20,0
France (Martinique),3/2/20,0
France,3/2/20,191
Gabon,3/2/20,0
Gambia,3/2/20,0
Georgia,3/2/20,3
Germany,3/2/20,159
Ghana,3/2/20,0
Greece,3/2/20,7
Guatemala,3/2/20,0
Guinea,3/2/20,0
Guyana,3/2/20,0
Haiti,3/2/20,0
Holy See,3/2/20,0
Honduras,3/2/20,0
Hungary,3/2/20,0
Iceland,3/2/20,6
India,3/2/20,5
Indonesia,3/2/20,2
Iran,3/2/20,1501
Iraq,3/2/20,26
Ireland,3/2/20,1
Israel,3/2/20,10
Italy,3/2/20,2036
Jamaica,3/2/20,0
Japan,3/2/20,274
Jordan,3/2/20,0
Kazakhstan,3/2/20,0
Kenya,3/2/20,0
"Korea, South",3/2/20,4335
Kuwait,3/2/20,56
Kyrgyzstan,3/2/20,0
Latvia,3/2/20,1
Lebanon,3/2/20,13
Liberia,3/2/20,0
Liechtenstein,3/2/20,0
Lithuania,3/2/20,1
Luxembourg,3/2/20,1
Madagascar,3/2/20,0
Malaysia,3/2/20,29
Maldives,3/2/20,0
Malta,3/2/20,0
Mauritania,3/2/20,0
Mauritius,3/2/20,0
Mexico,3/2/20,5
Moldova,3/2/20,0
Monaco,3/2/20,1
Mongolia,3/2/20,0
Montenegro,3/2/20,0
Morocco,3/2/20,1
Namibia,3/2/20,0
Nepal,3/2/20,1
Netherlands (Aruba),3/2/20,0
Netherlands (Curacao),3/2/20,0
Netherlands (Sint Maarten),3/2/20,0
Netherlands,3/2/20,18
New Zealand,3/2/20,1
Nicaragua,3/2/20,0
Niger,3/2/20,0
Nigeria,3/2/20,1
North Macedonia,3/2/20,1
Norway,3/2/20,25
Oman,3/2/20,6
Pakistan,3/2/20,4
Panama,3/2/20,0
Papua New Guinea,3/2/20,0
Paraguay,3/2/20,0
Peru,3/2/20,0
Philippines,3/2/20,3
Poland,3/2/20,0
Portugal,3/2/20,2
Qatar,3/2/20,3
Romania,3/2/20,3
Russia,3/2/20,3
Rwanda,3/2/20,0
Saint Lucia,3/2/20,0
Saint Vincent and the Grenadines,3/2/20,0
San Marino,3/2/20,8
Saudi Arabia,3/2/20,1
Senegal,3/2/20,1
Serbia,3/2/20,0
Seychelles,3/2/20,0
Singapore,3/2/20,108
Slovakia,3/2/20,0
Slovenia,3/2/20,0
Somalia,3/2/20,0
South Africa,3/2/20,0
Spain,3/2/20,120
Sri Lanka,3/2/20,1
Sudan,3/2/20,0
Suriname,3/2/20,0
Sweden,3/2/20,15
Switzerland,3/2/20,42
Taiwan*,3/2/20,41
Tanzania,3/2/20,0
Thailand,3/2/20,43
Togo,3/2/20,0
Trinidad and Tobago,3/2/20,0
Tunisia,3/2/20,0
Turkey,3/2/20,0
Uganda,3/2/20,0
Ukraine,3/2/20,0
United Arab Emirates,3/2/20,21
United Kingdom (Bermuda),3/2/20,0
United Kingdom (Cayman Islands),3/2/20,0
United Kingdom (Channel Islands),3/2/20,0
United Kingdom (Gibraltar),3/2/20,0
United Kingdom (Isle of Man),3/2/20,0
United Kingdom (Montserrat),3/2/20,0
United Kingdom,3/2/20,40
Uruguay,3/2/20,0
US,3/2/20,98
Uzbekistan,3/2/20,0
Venezuela,3/2/20,0
Vietnam,3/2/20,16
Zambia,3/2/20,0
Zimbabwe,3/2/20,0
Canada (Diamond Princess),3/2/20,0
Dominica,3/2/20,0
Grenada,3/2/20,0
Mozambique,3/2/20,0
Syria,3/2/20,0
Timor-Leste,3/2/20,0
Belize,3/2/20,0
Canada (Recovered),3/2/20,0
Laos,3/2/20,0
Libya,3/2/20,0
West Bank and Gaza,3/2/20,0
Guinea-Bissau,3/2/20,0
Mali,3/2/20,0
Saint Kitts and Nevis,3/2/20,0
Canada (Northwest Territories),3/2/20,0
Canada (Yukon),3/2/20,0
Kosovo,3/2/20,0
Afghanistan,3/3/20,1
Albania,3/3/20,0
Algeria,3/3/20,5
Andorra,3/3/20,1
Angola,3/3/20,0
Antigua and Barbuda,3/3/20,0
Argentina,3/3/20,1
Armenia,3/3/20,1
Australia (Australian Capital Territory),3/3/20,0
Australia (New South Wales),3/3/20,13
Australia (Northern Territory),3/3/20,0
Australia (Queensland),3/3/20,11
Australia (South Australia),3/3/20,3
Australia (Tasmania),3/3/20,1
Australia (Victoria),3/3/20,9
Australia (Western Australia),3/3/20,2
Austria,3/3/20,21
Azerbaijan,3/3/20,3
Bahamas,3/3/20,0
Bahrain,3/3/20,49
Bangladesh,3/3/20,0
Barbados,3/3/20,0
Belarus,3/3/20,1
Belgium,3/3/20,13
Benin,3/3/20,0
Bhutan,3/3/20,0
Bolivia,3/3/20,0
Bosnia and Herzegovina,3/3/20,0
Brazil,3/3/20,2
Brunei,3/3/20,0
Bulgaria,3/3/20,0
Burkina Faso,3/3/20,0
Cabo Verde,3/3/20,0
Cambodia,3/3/20,1
Cameroon,3/3/20,0
Canada (Alberta),3/3/20,0
Canada (British Columbia),3/3/20,9
Canada (Grand Princess),3/3/20,0
Canada (Manitoba),3/3/20,0
Canada (New Brunswick),3/3/20,0
Canada (Newfoundland and Labrador),3/3/20,0
Canada (Nova Scotia),3/3/20,0
Canada (Ontario),3/3/20,20
Canada (Prince Edward Island),3/3/20,0
Canada (Quebec),3/3/20,1
Canada (Saskatchewan),3/3/20,0
Central African Republic,3/3/20,0
Chad,3/3/20,0
Chile,3/3/20,1
China (Anhui),3/3/20,990
China (Beijing),3/3/20,414
China (Chongqing),3/3/20,576
China (Fujian),3/3/20,296
China (Gansu),3/3/20,91
China (Guangdong),3/3/20,1350
China (Guangxi),3/3/20,252
China (Guizhou),3/3/20,146
China (Hainan),3/3/20,168
China (Hebei),3/3/20,318
China (Heilongjiang),3/3/20,480
China (Henan),3/3/20,1272
China (Hong Kong),3/3/20,100
China (Hubei),3/3/20,67217
China (Hunan),3/3/20,1018
China (Inner Mongolia),3/3/20,75
China (Jiangsu),3/3/20,631
China (Jiangxi),3/3/20,935
China (Jilin),3/3/20,93
China (Liaoning),3/3/20,125
China (Macau),3/3/20,10
China (Ningxia),3/3/20,74
China (Qinghai),3/3/20,18
China (Shaanxi),3/3/20,245
China (Shandong),3/3/20,758
China (Shanghai),3/3/20,338
China (Shanxi),3/3/20,133
China (Sichuan),3/3/20,538
China (Tianjin),3/3/20,136
China (Tibet),3/3/20,1
China (Xinjiang),3/3/20,76
China (Yunnan),3/3/20,174
China (Zhejiang),3/3/20,1213
Colombia,3/3/20,0
Congo (Brazzaville),3/3/20,0
Congo (Kinshasa),3/3/20,0
Costa Rica,3/3/20,0
Cote d'Ivoire,3/3/20,0
Croatia,3/3/20,9
Diamond Princess,3/3/20,706
Cuba,3/3/20,0
Cyprus,3/3/20,0
Czechia,3/3/20,5
Denmark (Faroe Islands),3/3/20,0
Denmark (Greenland),3/3/20,0
Denmark,3/3/20,6
Djibouti,3/3/20,0
Dominican Republic,3/3/20,1
Ecuador,3/3/20,7
Egypt,3/3/20,2
El Salvador,3/3/20,0
Equatorial Guinea,3/3/20,0
Eritrea,3/3/20,0
Estonia,3/3/20,2
Eswatini,3/3/20,0
Ethiopia,3/3/20,0
Fiji,3/3/20,0
Finland,3/3/20,6
France (French Guiana),3/3/20,0
France (French Polynesia),3/3/20,0
France (Guadeloupe),3/3/20,0
France (Mayotte),3/3/20,0
France (New Caledonia),3/3/20,0
France (Reunion),3/3/20,0
France (Saint Barthelemy),3/3/20,0
France (St Martin),3/3/20,0
France (Martinique),3/3/20,0
France,3/3/20,204
Gabon,3/3/20,0
Gambia,3/3/20,0
Georgia,3/3/20,3
Germany,3/3/20,196
Ghana,3/3/20,0
Greece,3/3/20,7
Guatemala,3/3/20,0
Guinea,3/3/20,0
Guyana,3/3/20,0
Haiti,3/3/20,0
Holy See,3/3/20,0
Honduras,3/3/20,0
Hungary,3/3/20,0
Iceland,3/3/20,11
India,3/3/20,5
Indonesia,3/3/20,2
Iran,3/3/20,2336
Iraq,3/3/20,32
Ireland,3/3/20,2
Israel,3/3/20,12
Italy,3/3/20,2502
Jamaica,3/3/20,0
Japan,3/3/20,293
Jordan,3/3/20,1
Kazakhstan,3/3/20,0
Kenya,3/3/20,0
"Korea, South",3/3/20,5186
Kuwait,3/3/20,56
Kyrgyzstan,3/3/20,0
Latvia,3/3/20,1
Lebanon,3/3/20,13
Liberia,3/3/20,0
Liechtenstein,3/3/20,0
Lithuania,3/3/20,1
Luxembourg,3/3/20,1
Madagascar,3/3/20,0
Malaysia,3/3/20,36
Maldives,3/3/20,0
Malta,3/3/20,0
Mauritania,3/3/20,0
Mauritius,3/3/20,0
Mexico,3/3/20,5
Moldova,3/3/20,0
Monaco,3/3/20,1
Mongolia,3/3/20,0
Montenegro,3/3/20,0
Morocco,3/3/20,1
Namibia,3/3/20,0
Nepal,3/3/20,1
Netherlands (Aruba),3/3/20,0
Netherlands (Curacao),3/3/20,0
Netherlands (Sint Maarten),3/3/20,0
Netherlands,3/3/20,24
New Zealand,3/3/20,1
Nicaragua,3/3/20,0
Niger,3/3/20,0
Nigeria,3/3/20,1
North Macedonia,3/3/20,1
Norway,3/3/20,32
Oman,3/3/20,12
Pakistan,3/3/20,5
Panama,3/3/20,0
Papua New Guinea,3/3/20,0
Paraguay,3/3/20,0
Peru,3/3/20,0
Philippines,3/3/20,3
Poland,3/3/20,0
Portugal,3/3/20,2
Qatar,3/3/20,7
Romania,3/3/20,3
Russia,3/3/20,3
Rwanda,3/3/20,0
Saint Lucia,3/3/20,0
Saint Vincent and the Grenadines,3/3/20,0
San Marino,3/3/20,10
Saudi Arabia,3/3/20,1
Senegal,3/3/20,2
Serbia,3/3/20,0
Seychelles,3/3/20,0
Singapore,3/3/20,110
Slovakia,3/3/20,0
Slovenia,3/3/20,0
Somalia,3/3/20,0
South Africa,3/3/20,0
Spain,3/3/20,165
Sri Lanka,3/3/20,1
Sudan,3/3/20,0
Suriname,3/3/20,0
Sweden,3/3/20,21
Switzerland,3/3/20,56
Taiwan*,3/3/20,42
Tanzania,3/3/20,0
Thailand,3/3/20,43
Togo,3/3/20,0
Trinidad and Tobago,3/3/20,0
Tunisia,3/3/20,0
Turkey,3/3/20,0
Uganda,3/3/20,0
Ukraine,3/3/20,1
United Arab Emirates,3/3/20,27
United Kingdom (Bermuda),3/3/20,0
United Kingdom (Cayman Islands),3/3/20,0
United Kingdom (Channel Islands),3/3/20,0
United Kingdom (Gibraltar),3/3/20,0
United Kingdom (Isle of Man),3/3/20,0
United Kingdom (Montserrat),3/3/20,0
United Kingdom,3/3/20,51
Uruguay,3/3/20,0
US,3/3/20,118
Uzbekistan,3/3/20,0
Venezuela,3/3/20,0
Vietnam,3/3/20,16
Zambia,3/3/20,0
Zimbabwe,3/3/20,0
Canada (Diamond Princess),3/3/20,0
Dominica,3/3/20,0
Grenada,3/3/20,0
Mozambique,3/3/20,0
Syria,3/3/20,0
Timor-Leste,3/3/20,0
Belize,3/3/20,0
Canada (Recovered),3/3/20,0
Laos,3/3/20,0
Libya,3/3/20,0
West Bank and Gaza,3/3/20,0
Guinea-Bissau,3/3/20,0
Mali,3/3/20,0
Saint Kitts and Nevis,3/3/20,0
Canada (Northwest Territories),3/3/20,0
Canada (Yukon),3/3/20,0
Kosovo,3/3/20,0
Afghanistan,3/4/20,1
Albania,3/4/20,0
Algeria,3/4/20,12
Andorra,3/4/20,1
Angola,3/4/20,0
Antigua and Barbuda,3/4/20,0
Argentina,3/4/20,1
Armenia,3/4/20,1
Australia (Australian Capital Territory),3/4/20,0
Australia (New South Wales),3/4/20,22
Australia (Northern Territory),3/4/20,1
Australia (Queensland),3/4/20,11
Australia (South Australia),3/4/20,5
Australia (Tasmania),3/4/20,1
Australia (Victoria),3/4/20,10
Australia (Western Australia),3/4/20,2
Austria,3/4/20,29
Azerbaijan,3/4/20,3
Bahamas,3/4/20,0
Bahrain,3/4/20,52
Bangladesh,3/4/20,0
Barbados,3/4/20,0
Belarus,3/4/20,6
Belgium,3/4/20,23
Benin,3/4/20,0
Bhutan,3/4/20,0
Bolivia,3/4/20,0
Bosnia and Herzegovina,3/4/20,0
Brazil,3/4/20,4
Brunei,3/4/20,0
Bulgaria,3/4/20,0
Burkina Faso,3/4/20,0
Cabo Verde,3/4/20,0
Cambodia,3/4/20,1
Cameroon,3/4/20,0
Canada (Alberta),3/4/20,0
Canada (British Columbia),3/4/20,12
Canada (Grand Princess),3/4/20,0
Canada (Manitoba),3/4/20,0
Canada (New Brunswick),3/4/20,0
Canada (Newfoundland and Labrador),3/4/20,0
Canada (Nova Scotia),3/4/20,0
Canada (Ontario),3/4/20,20
Canada (Prince Edward Island),3/4/20,0
Canada (Quebec),3/4/20,1
Canada (Saskatchewan),3/4/20,0
Central African Republic,3/4/20,0
Chad,3/4/20,0
Chile,3/4/20,1
China (Anhui),3/4/20,990
China (Beijing),3/4/20,418
China (Chongqing),3/4/20,576
China (Fujian),3/4/20,296
China (Gansu),3/4/20,91
China (Guangdong),3/4/20,1350
China (Guangxi),3/4/20,252
China (Guizhou),3/4/20,146
China (Hainan),3/4/20,168
China (Hebei),3/4/20,318
China (Heilongjiang),3/4/20,480
China (Henan),3/4/20,1272
China (Hong Kong),3/4/20,105
China (Hubei),3/4/20,67332
China (Hunan),3/4/20,1018
China (Inner Mongolia),3/4/20,75
China (Jiangsu),3/4/20,631
China (Jiangxi),3/4/20,935
China (Jilin),3/4/20,93
China (Liaoning),3/4/20,125
China (Macau),3/4/20,10
China (Ningxia),3/4/20,75
China (Qinghai),3/4/20,18
China (Shaanxi),3/4/20,245
China (Shandong),3/4/20,758
China (Shanghai),3/4/20,338
China (Shanxi),3/4/20,133
China (Sichuan),3/4/20,538
China (Tianjin),3/4/20,136
China (Tibet),3/4/20,1
China (Xinjiang),3/4/20,76
China (Yunnan),3/4/20,174
China (Zhejiang),3/4/20,1213
Colombia,3/4/20,0
Congo (Brazzaville),3/4/20,0
Congo (Kinshasa),3/4/20,0
Costa Rica,3/4/20,0
Cote d'Ivoire,3/4/20,0
Croatia,3/4/20,10
Diamond Princess,3/4/20,706
Cuba,3/4/20,0
Cyprus,3/4/20,0
Czechia,3/4/20,8
Denmark (Faroe Islands),3/4/20,1
Denmark (Greenland),3/4/20,0
